news_id,user_id,title,news_type,news_title_hash
140,11296,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
78,11302,Insiders: The heat is on Hillary,Real,232D46
138,11305,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
115,11342,Top Army Chief of Staff General Has Had It With Obama Incompetence ⋆ US Herald,Fake,5D1A52
138,11342,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
169,11342,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
109,11352,Californians Had Special Way to View the Eclipse… Now Hospitals Are Filling up,Fake,7E4715
98,11388,Clinton Foundation Spent 5.7% on Charity; Rest Went to “Salaries” and “Other Expenses” – Eagle Rising,Fake,3A6ED0
45,11390,How to watch the first presidential debate,Real,F6430A
82,11396,Details Emerge About NYC Bomb Suspect Ahmad Khan Rahami,Real,CA534D
140,11417,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
10,11443,"Donald Trump: Drugs a 'Very, Very Big Factor' in Charlotte Protests",Real,8FFAFB
34,11456,Sacramento mayor punches pie thrower,Real,581460
143,11457,"ALERT: Police Pull Over ‘Islamic Refugee,’ Horrified To See What Was In The Car",Fake,19776E
132,11461,Clinton's Exploited Haiti Earthquake ‘to Steal Billions of Dollars from the Sick and Starving’ ⋆ Freedom Daily,Fake,7253B0
169,11504,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
150,11527,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
42,11559,National poll: Clinton leads Trump by 6,Real,B4EA27
140,11560,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
23,11592,Dem congressman to IRS: Audit the Trump Foundation,Real,5C5CB8
45,11606,How to watch the first presidential debate,Real,F6430A
42,11608,National poll: Clinton leads Trump by 6,Real,B4EA27
172,11608,SURPRISE! 70% Of Charlotte RIOTERS Are Not From There – Guess What That Means… [VIDEO],Fake,7EB31E
182,11608,People Noticed Something Odd About Hillary’s Outfit at the Debate Last Night,Fake,CCFD5A
45,11642,How to watch the first presidential debate,Real,F6430A
150,11664,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
140,11671,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
138,11678,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
45,11700,How to watch the first presidential debate,Real,F6430A
45,11704,How to watch the first presidential debate,Real,F6430A
42,11707,National poll: Clinton leads Trump by 6,Real,B4EA27
45,11707,How to watch the first presidential debate,Real,F6430A
115,11728,Top Army Chief of Staff General Has Had It With Obama Incompetence ⋆ US Herald,Fake,5D1A52
169,11728,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
41,11729,Joe Biden Slams Donald Trump's Comment That Housing Crisis Was 'Good Business',Real,92F413
23,11735,Dem congressman to IRS: Audit the Trump Foundation,Real,5C5CB8
45,11735,How to watch the first presidential debate,Real,F6430A
115,11753,Top Army Chief of Staff General Has Had It With Obama Incompetence ⋆ US Herald,Fake,5D1A52
45,11757,How to watch the first presidential debate,Real,F6430A
150,11818,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
138,11820,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
150,11839,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
98,11843,Clinton Foundation Spent 5.7% on Charity; Rest Went to “Salaries” and “Other Expenses” – Eagle Rising,Fake,3A6ED0
42,11859,National poll: Clinton leads Trump by 6,Real,B4EA27
150,11862,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
28,11887,“How Can we LEAD When we Can’t Even Control Our Own Cities?” [VIDEO] – Eagle Rising,Real,AB6B13
98,11887,Clinton Foundation Spent 5.7% on Charity; Rest Went to “Salaries” and “Other Expenses” – Eagle Rising,Fake,3A6ED0
140,11887,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
140,11896,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
45,11935,How to watch the first presidential debate,Real,F6430A
78,11980,Insiders: The heat is on Hillary,Real,232D46
45,11988,How to watch the first presidential debate,Real,F6430A
42,12016,National poll: Clinton leads Trump by 6,Real,B4EA27
45,12030,How to watch the first presidential debate,Real,F6430A
140,12032,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
42,12049,National poll: Clinton leads Trump by 6,Real,B4EA27
98,12051,Clinton Foundation Spent 5.7% on Charity; Rest Went to “Salaries” and “Other Expenses” – Eagle Rising,Fake,3A6ED0
140,12075,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
140,12084,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
45,12091,How to watch the first presidential debate,Real,F6430A
115,12109,Top Army Chief of Staff General Has Had It With Obama Incompetence ⋆ US Herald,Fake,5D1A52
121,12109,"Homosexual Thinks Muslims Will Accept Him, Instantly Learns How They Deal With LGBT",Fake,78D9FA
140,12109,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
169,12109,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
150,12114,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
109,12117,Californians Had Special Way to View the Eclipse… Now Hospitals Are Filling up,Fake,7E4715
82,12128,Details Emerge About NYC Bomb Suspect Ahmad Khan Rahami,Real,CA534D
23,12147,Dem congressman to IRS: Audit the Trump Foundation,Real,5C5CB8
45,12147,How to watch the first presidential debate,Real,F6430A
150,12160,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
31,12166,Clinton: ‘The next 50 days will determine the next 50 years’,Real,C2F13C
140,12190,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
23,12216,Dem congressman to IRS: Audit the Trump Foundation,Real,5C5CB8
45,12216,How to watch the first presidential debate,Real,F6430A
42,12236,National poll: Clinton leads Trump by 6,Real,B4EA27
23,12283,Dem congressman to IRS: Audit the Trump Foundation,Real,5C5CB8
98,12307,Clinton Foundation Spent 5.7% on Charity; Rest Went to “Salaries” and “Other Expenses” – Eagle Rising,Fake,3A6ED0
23,12335,Dem congressman to IRS: Audit the Trump Foundation,Real,5C5CB8
45,12335,How to watch the first presidential debate,Real,F6430A
140,12367,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
82,12372,Details Emerge About NYC Bomb Suspect Ahmad Khan Rahami,Real,CA534D
140,12376,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
42,12380,National poll: Clinton leads Trump by 6,Real,B4EA27
109,12382,Californians Had Special Way to View the Eclipse… Now Hospitals Are Filling up,Fake,7E4715
23,12389,Dem congressman to IRS: Audit the Trump Foundation,Real,5C5CB8
23,12395,Dem congressman to IRS: Audit the Trump Foundation,Real,5C5CB8
42,12397,National poll: Clinton leads Trump by 6,Real,B4EA27
45,12408,How to watch the first presidential debate,Real,F6430A
140,12427,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
34,12439,Sacramento mayor punches pie thrower,Real,581460
150,12450,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
150,12452,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
45,12465,How to watch the first presidential debate,Real,F6430A
138,12468,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
42,12490,National poll: Clinton leads Trump by 6,Real,B4EA27
42,12496,National poll: Clinton leads Trump by 6,Real,B4EA27
169,12522,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
115,12527,Top Army Chief of Staff General Has Had It With Obama Incompetence ⋆ US Herald,Fake,5D1A52
45,12528,How to watch the first presidential debate,Real,F6430A
45,12537,How to watch the first presidential debate,Real,F6430A
169,12546,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
140,12550,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
140,12552,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
78,12554,Insiders: The heat is on Hillary,Real,232D46
42,12561,National poll: Clinton leads Trump by 6,Real,B4EA27
78,12561,Insiders: The heat is on Hillary,Real,232D46
140,12568,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
45,12570,How to watch the first presidential debate,Real,F6430A
45,12579,How to watch the first presidential debate,Real,F6430A
10,12593,"Donald Trump: Drugs a 'Very, Very Big Factor' in Charlotte Protests",Real,8FFAFB
45,12607,How to watch the first presidential debate,Real,F6430A
140,12609,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
109,12622,Californians Had Special Way to View the Eclipse… Now Hospitals Are Filling up,Fake,7E4715
140,12648,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
150,12705,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
23,12707,Dem congressman to IRS: Audit the Trump Foundation,Real,5C5CB8
45,12707,How to watch the first presidential debate,Real,F6430A
41,12739,Joe Biden Slams Donald Trump's Comment That Housing Crisis Was 'Good Business',Real,92F413
150,12751,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
31,12761,Clinton: ‘The next 50 days will determine the next 50 years’,Real,C2F13C
85,12761,Barack Obama at Benjamin Netanyahu meeting: 'He is always very candid with us',Real,535FB1
150,12782,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
45,12799,How to watch the first presidential debate,Real,F6430A
169,12804,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
45,12806,How to watch the first presidential debate,Real,F6430A
121,12816,"Homosexual Thinks Muslims Will Accept Him, Instantly Learns How They Deal With LGBT",Fake,78D9FA
109,12843,Californians Had Special Way to View the Eclipse… Now Hospitals Are Filling up,Fake,7E4715
45,12887,How to watch the first presidential debate,Real,F6430A
45,12888,How to watch the first presidential debate,Real,F6430A
140,12894,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
140,12901,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
169,12901,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
45,12906,How to watch the first presidential debate,Real,F6430A
109,12918,Californians Had Special Way to View the Eclipse… Now Hospitals Are Filling up,Fake,7E4715
132,12933,Clinton's Exploited Haiti Earthquake ‘to Steal Billions of Dollars from the Sick and Starving’ ⋆ Freedom Daily,Fake,7253B0
138,12933,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
115,12943,Top Army Chief of Staff General Has Had It With Obama Incompetence ⋆ US Herald,Fake,5D1A52
109,12948,Californians Had Special Way to View the Eclipse… Now Hospitals Are Filling up,Fake,7E4715
138,12948,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
140,12948,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
34,12956,Sacramento mayor punches pie thrower,Real,581460
42,12956,National poll: Clinton leads Trump by 6,Real,B4EA27
51,12956,Trump labels Clinton 'weak and ineffective' in wake of bombings,Real,229D27
150,12964,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
45,12968,How to watch the first presidential debate,Real,F6430A
140,12980,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
45,12984,How to watch the first presidential debate,Real,F6430A
23,13000,Dem congressman to IRS: Audit the Trump Foundation,Real,5C5CB8
45,13000,How to watch the first presidential debate,Real,F6430A
45,13035,How to watch the first presidential debate,Real,F6430A
150,13052,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
10,13087,"Donald Trump: Drugs a 'Very, Very Big Factor' in Charlotte Protests",Real,8FFAFB
21,13087,Anthony Weiner Under Federal Investigation for Alleged Sexting With a Minor,Real,9C8FAF
41,13087,Joe Biden Slams Donald Trump's Comment That Housing Crisis Was 'Good Business',Real,92F413
42,13087,National poll: Clinton leads Trump by 6,Real,B4EA27
140,13092,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
140,13104,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
42,13111,National poll: Clinton leads Trump by 6,Real,B4EA27
140,13133,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
10,13136,"Donald Trump: Drugs a 'Very, Very Big Factor' in Charlotte Protests",Real,8FFAFB
41,13136,Joe Biden Slams Donald Trump's Comment That Housing Crisis Was 'Good Business',Real,92F413
42,13136,National poll: Clinton leads Trump by 6,Real,B4EA27
150,13137,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
78,13138,Insiders: The heat is on Hillary,Real,232D46
45,13143,How to watch the first presidential debate,Real,F6430A
17,13150,Jeb Bush to lecture at Harvard this fall,Real,A26558
138,13154,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
140,13159,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
45,13188,How to watch the first presidential debate,Real,F6430A
45,13252,How to watch the first presidential debate,Real,F6430A
140,13261,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
85,13263,Barack Obama at Benjamin Netanyahu meeting: 'He is always very candid with us',Real,535FB1
138,13284,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
138,13335,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
45,13336,How to watch the first presidential debate,Real,F6430A
140,13341,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
42,13360,National poll: Clinton leads Trump by 6,Real,B4EA27
45,13396,How to watch the first presidential debate,Real,F6430A
45,13450,How to watch the first presidential debate,Real,F6430A
121,13469,"Homosexual Thinks Muslims Will Accept Him, Instantly Learns How They Deal With LGBT",Fake,78D9FA
138,13497,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
121,13540,"Homosexual Thinks Muslims Will Accept Him, Instantly Learns How They Deal With LGBT",Fake,78D9FA
140,13540,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
140,13553,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
78,13565,Insiders: The heat is on Hillary,Real,232D46
169,13586,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
42,13602,National poll: Clinton leads Trump by 6,Real,B4EA27
138,13621,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
143,13635,"ALERT: Police Pull Over ‘Islamic Refugee,’ Horrified To See What Was In The Car",Fake,19776E
17,13636,Jeb Bush to lecture at Harvard this fall,Real,A26558
45,13647,How to watch the first presidential debate,Real,F6430A
138,13656,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
109,13660,Californians Had Special Way to View the Eclipse… Now Hospitals Are Filling up,Fake,7E4715
45,13674,How to watch the first presidential debate,Real,F6430A
45,13675,How to watch the first presidential debate,Real,F6430A
150,13682,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
138,13690,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
45,13732,How to watch the first presidential debate,Real,F6430A
98,13737,Clinton Foundation Spent 5.7% on Charity; Rest Went to “Salaries” and “Other Expenses” – Eagle Rising,Fake,3A6ED0
42,13742,National poll: Clinton leads Trump by 6,Real,B4EA27
45,13753,How to watch the first presidential debate,Real,F6430A
140,13755,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
140,13761,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
133,13777,BOOM! Merkel Admits Flooding Germany With Muslim Refugees,Fake,24CE0B
138,13777,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
140,13777,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
169,13777,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
78,13778,Insiders: The heat is on Hillary,Real,232D46
42,13782,National poll: Clinton leads Trump by 6,Real,B4EA27
140,13784,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
150,13791,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
45,13807,How to watch the first presidential debate,Real,F6430A
45,13892,How to watch the first presidential debate,Real,F6430A
75,13916,Tim Kaine on Libertarian ticket: 'Everybody knows they're not going to win',Real,2C2ED2
45,13962,How to watch the first presidential debate,Real,F6430A
140,13967,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
140,13989,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
115,14009,Top Army Chief of Staff General Has Had It With Obama Incompetence ⋆ US Herald,Fake,5D1A52
45,14035,How to watch the first presidential debate,Real,F6430A
140,14037,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
140,14060,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
23,14061,Dem congressman to IRS: Audit the Trump Foundation,Real,5C5CB8
34,14064,Sacramento mayor punches pie thrower,Real,581460
45,14085,How to watch the first presidential debate,Real,F6430A
42,14095,National poll: Clinton leads Trump by 6,Real,B4EA27
82,14104,Details Emerge About NYC Bomb Suspect Ahmad Khan Rahami,Real,CA534D
169,14110,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
138,14118,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
98,14119,Clinton Foundation Spent 5.7% on Charity; Rest Went to “Salaries” and “Other Expenses” – Eagle Rising,Fake,3A6ED0
140,14119,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
45,14122,How to watch the first presidential debate,Real,F6430A
45,14125,How to watch the first presidential debate,Real,F6430A
45,14135,How to watch the first presidential debate,Real,F6430A
140,14137,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
169,14158,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
140,14187,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
42,14203,National poll: Clinton leads Trump by 6,Real,B4EA27
133,14204,BOOM! Merkel Admits Flooding Germany With Muslim Refugees,Fake,24CE0B
138,14204,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
45,14210,How to watch the first presidential debate,Real,F6430A
98,14216,Clinton Foundation Spent 5.7% on Charity; Rest Went to “Salaries” and “Other Expenses” – Eagle Rising,Fake,3A6ED0
169,14221,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
31,14256,Clinton: ‘The next 50 days will determine the next 50 years’,Real,C2F13C
45,14305,How to watch the first presidential debate,Real,F6430A
34,14311,Sacramento mayor punches pie thrower,Real,581460
114,14311,Trump Just Made A Campaign Promise So Ridiculous It Makes ‘Read My Lips’ Look Good ‹ Opposition Report,Fake,6513A0
45,14318,How to watch the first presidential debate,Real,F6430A
140,14321,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
17,14346,Jeb Bush to lecture at Harvard this fall,Real,A26558
23,14346,Dem congressman to IRS: Audit the Trump Foundation,Real,5C5CB8
34,14346,Sacramento mayor punches pie thrower,Real,581460
42,14346,National poll: Clinton leads Trump by 6,Real,B4EA27
51,14346,Trump labels Clinton 'weak and ineffective' in wake of bombings,Real,229D27
85,14346,Barack Obama at Benjamin Netanyahu meeting: 'He is always very candid with us',Real,535FB1
42,14358,National poll: Clinton leads Trump by 6,Real,B4EA27
140,14362,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
140,14368,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
150,14374,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
140,14403,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
10,14404,"Donald Trump: Drugs a 'Very, Very Big Factor' in Charlotte Protests",Real,8FFAFB
17,14404,Jeb Bush to lecture at Harvard this fall,Real,A26558
21,14404,Anthony Weiner Under Federal Investigation for Alleged Sexting With a Minor,Real,9C8FAF
30,14404,"Obama wears hat, breaking ‘Politics 101’ rule on headgear",Real,A0E7B2
31,14404,Clinton: ‘The next 50 days will determine the next 50 years’,Real,C2F13C
34,14404,Sacramento mayor punches pie thrower,Real,581460
41,14404,Joe Biden Slams Donald Trump's Comment That Housing Crisis Was 'Good Business',Real,92F413
42,14404,National poll: Clinton leads Trump by 6,Real,B4EA27
45,14404,How to watch the first presidential debate,Real,F6430A
51,14404,Trump labels Clinton 'weak and ineffective' in wake of bombings,Real,229D27
78,14404,Insiders: The heat is on Hillary,Real,232D46
85,14404,Barack Obama at Benjamin Netanyahu meeting: 'He is always very candid with us',Real,535FB1
140,14414,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
45,14422,How to watch the first presidential debate,Real,F6430A
45,14435,How to watch the first presidential debate,Real,F6430A
109,14443,Californians Had Special Way to View the Eclipse… Now Hospitals Are Filling up,Fake,7E4715
150,14481,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
45,14543,How to watch the first presidential debate,Real,F6430A
30,14571,"Obama wears hat, breaking ‘Politics 101’ rule on headgear",Real,A0E7B2
23,14581,Dem congressman to IRS: Audit the Trump Foundation,Real,5C5CB8
45,14592,How to watch the first presidential debate,Real,F6430A
28,14609,“How Can we LEAD When we Can’t Even Control Our Own Cities?” [VIDEO] – Eagle Rising,Real,AB6B13
45,14628,How to watch the first presidential debate,Real,F6430A
109,14633,Californians Had Special Way to View the Eclipse… Now Hospitals Are Filling up,Fake,7E4715
42,14635,National poll: Clinton leads Trump by 6,Real,B4EA27
45,14664,How to watch the first presidential debate,Real,F6430A
82,14683,Details Emerge About NYC Bomb Suspect Ahmad Khan Rahami,Real,CA534D
42,14692,National poll: Clinton leads Trump by 6,Real,B4EA27
140,14725,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
140,14741,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
45,14743,How to watch the first presidential debate,Real,F6430A
140,14747,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
45,14751,How to watch the first presidential debate,Real,F6430A
23,14762,Dem congressman to IRS: Audit the Trump Foundation,Real,5C5CB8
45,14762,How to watch the first presidential debate,Real,F6430A
140,14780,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
114,14781,Trump Just Made A Campaign Promise So Ridiculous It Makes ‘Read My Lips’ Look Good ‹ Opposition Report,Fake,6513A0
157,14781,Donald Trump Goes Off The Deep End–May Be Unfit For Debate ‹ Opposition Report,Fake,57EF1C
45,14787,How to watch the first presidential debate,Real,F6430A
150,14817,"ABC Reveals Trump Paid ""Hundreds Of Millions"" By Russian Oligarchs",Fake,F466AA
140,14819,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
82,14860,Details Emerge About NYC Bomb Suspect Ahmad Khan Rahami,Real,CA534D
169,14895,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
45,14907,How to watch the first presidential debate,Real,F6430A
140,14925,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
45,14945,How to watch the first presidential debate,Real,F6430A
10,14947,"Donald Trump: Drugs a 'Very, Very Big Factor' in Charlotte Protests",Real,8FFAFB
138,14955,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
138,14963,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
169,14963,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
10,15005,"Donald Trump: Drugs a 'Very, Very Big Factor' in Charlotte Protests",Real,8FFAFB
21,15005,Anthony Weiner Under Federal Investigation for Alleged Sexting With a Minor,Real,9C8FAF
23,15005,Dem congressman to IRS: Audit the Trump Foundation,Real,5C5CB8
42,15005,National poll: Clinton leads Trump by 6,Real,B4EA27
140,15024,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
140,15037,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,Fake,A8E571
45,15096,How to watch the first presidential debate,Real,F6430A
169,15134,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
10,15143,"Donald Trump: Drugs a 'Very, Very Big Factor' in Charlotte Protests",Real,8FFAFB
41,15143,Joe Biden Slams Donald Trump's Comment That Housing Crisis Was 'Good Business',Real,92F413
42,15143,National poll: Clinton leads Trump by 6,Real,B4EA27
42,15194,National poll: Clinton leads Trump by 6,Real,B4EA27
109,15196,Californians Had Special Way to View the Eclipse… Now Hospitals Are Filling up,Fake,7E4715
169,15200,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",Fake,3D02CC
98,15217,Clinton Foundation Spent 5.7% on Charity; Rest Went to “Salaries” and “Other Expenses” – Eagle Rising,Fake,3A6ED0
109,15217,Californians Had Special Way to View the Eclipse… Now Hospitals Are Filling up,Fake,7E4715
138,15220,Obama Told Americans That Their Freedom Is Over And,Fake,8B4AE4
98,15242,Clinton Foundation Spent 5.7% on Charity; Rest Went to “Salaries” and “Other Expenses” – Eagle Rising,Fake,3A6ED0
45,15249,How to watch the first presidential debate,Real,F6430A
